clues,nombre,domicilio,codigoPostal,numeroLongitud,numeroLatitud,entidad,estado,institucion,jurisdiccion,localidad,municipio,tipologia
CSIMO001273,CHICH 2A. SECCIÓN,DOMICILIO CONOCIDO,29640,-92.165278,17.166389,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Chich 2da. Sección,CHILÓN,UNIDAD MEDICA
CSIMO001285,GUAQUITEPEC,DOMICILIO CONOCIDO,29945,-92.288056,16.98,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Guaquitepec,CHILÓN,UNIDAD MEDICA
CSIMO001290,GUADALUPE PAXILÁ,DOMICILIO CONOCIDO,29940,-92.030556,17.118611,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Guadalupe Paxilá,CHILÓN,UNIDAD MEDICA
CSIMO001302,TACUBA NUEVA,DOMICILIO CONOCIDO,29948,-92.371111,17.090556,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Tacuba Nueva,CHILÓN,UNIDAD MEDICA
CSIMO001314,XOTXOTJÁ LAS CANCHAS,DOMICILIO CONOCIDO,29940,-92.116111,17.004722,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Xotxotjá las Canchas,CHILÓN,UNIDAD MEDICA
CSIMO001326,TZAJALÁ,DOMICILIO CONOCIDO,29440,-92.248889,17.139167,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Tzajalá,CHILÓN,UNIDAD MEDICA
CSIMO001331,ALÁN-SAC JÚN,DOMICILIO CONOCIDO,29940,-92.054722,17.190556,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Alán-Sac'Jún,CHILÓN,UNIDAD MEDICA
CSIMO001343,PIQUINTEEL,DOMICILIO CONOCIDO,29949,-92.069444,17.233056,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Piquinteel,CHILÓN,UNIDAD MEDICA
CSIMO001355,JET-JA,DOMICILIO CONOCIDO,29943,-91.928056,17.067778,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Jet-Já,CHILÓN,UNIDAD MEDICA
CSIMO001360,CACUALÁ ZOTETIC,DOMICILIO CONOCIDO,29940,-92.096944,17.070278,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Cacualá Zotetic,CHILÓN,UNIDAD MEDICA
CSIMO001372,SAN JOSÉ PATHUITZ,DOMICILIO CONOCIDO,29940,-91.660833,17.1875,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,San José Pathuitz,CHILÓN,UNIDAD MEDICA
CSIMO001384,SANTIAGO POJCOL,DOMICILIO CONOCIDO,29940,-91.983611,16.995833,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Santiago Pojcol,CHILÓN,UNIDAD MEDICA
CSIMO002994,SAN JERÓNIMO TULIJÁ,DOMICILIO CONOCIDO,29944,-91.789167,17.221944,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,San Jerónimo Tulijá,CHILÓN,UNIDAD MEDICA
CSIMO005806,MICRO XVII,DOMICILIO CONOCIDO,29440,-92.129167,17.001667,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Tzajalá,CHILÓN,REGIONALIZACION
CSIMO005811,MICRO XVIII,DOMICILIO CONOCIDO,29943,-91.92803,17.06773,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Jet-Já,CHILÓN,REGIONALIZACION
CSSSA001836,AURORA GRANDE,NO DISPONIBLE,29940,-92.354722,17.133611,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Aurora Grande,CHILÓN,CENTRO DE SALUD
CSSSA019715,CENTRO DE SALUD MICROREGIONAL CACATEEL,FRENTE A LA CANCHA DE BASQUETBOL,29940,-92.013056,17.062778,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Cacateel,CHILÓN,CENTRO DE SALUD
CSSSA019744,CENTRO DE SALUD MICROREGIONAL FILADELFIA,SOBRE LA CARRETERA DE TERRACERIA 100 METROS DESPUES DE LA ESCUELAS PRIMARIA,29940,-92.2673,17.1248,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Filadelfia,CHILÓN,CENTRO DE SALUD
CSSSA018851,CENTRO DE SALUD MICROREGIONAL CARMEN XAQUILA,A UN COSTADO DE LA ESCUELA PRIMARIA,99999,-92.286667,17.069167,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Carmen Xaquilá,CHILÓN,CENTRO DE SALUD
CSSSA018834,CENTRO DE SALUD MICROREGIONAL CHABAN,120 METROS DE LA SALIDA DE SAN GABRIEL,99999,-92.1225,17.2145,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Chabán,CHILÓN,CENTRO DE SALUD
CSSSA018863,CENTRO DE SALUD MICROREGIONAL EL EDEN,CAMINO DE TERRACERÍA RUMBO A GUAQUITEPEC,99999,-92.2523,16.9791,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,El Edén,CHILÓN,CENTRO DE SALUD
CSSSA018525,CENTRO DE SALUD MICROREGIONAL BOLONTÓN,FRENTE AL JARDÍN DE NIÑOS HÉROES,99999,-92.130833,17.179444,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Bolontón,CHILÓN,CENTRO DE SALUD
CSSSA001911,JOL-SACJÚN,NO DISPONIBLE,29950,-91.859167,17.113889,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Jol Sacún,CHILÓN,CENTRO DE SALUD
CSSSA019785,CENTRO DE SALUD MICROREGIONAL MAPIL,A UN COSTADO DE LA ESCUELA PRIMARIA,29940,-91.8694,17.0441,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Mapil,CHILÓN,CENTRO DE SALUD
CSSSA001940,MEQUEJA,NO DISPONIBLE,29940,-92.2358,16.9579,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Mequeja,CHILÓN,CENTRO DE SALUD
CSSSA001952,PAMAL NAVIL,NO DISPONIBLE,29940,-91.802222,17.083611,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Pamal Navil,CHILÓN,CENTRO DE SALUD
CSSSA018513,CENTRO DE SALUD MICROREGIONAL PATELNÁ,10 METROS DE LA ESCUELA PRIMARIA,99999,-92.157222,17.202222,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Patelná,CHILÓN,CENTRO DE SALUD
CSSSA001976,PINABETAL,NO DISPONIBLE,29940,-92.2525,16.951667,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Pinabetal,CHILÓN,CENTRO DE SALUD
CSSSA018571,CENTRO DE SALUD MICROREGIOAAL SAN GABRIEL,A UN LADO DE LA TIENDA DEL SEÑOR SAMUEL SARAGOS ESTRADA,99999,-91.983611,17.050278,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,San Gabriel,CHILÓN,CENTRO DE SALUD
CSSSA019720,CENTRO DE SALUD MICROREGIONAL SULUPHUITZ,A UN COSTADO DE LA ESCUELA PRIMARIA 100 METROS DESPUES,29940,-92.2141,17.1972,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Suluphuitz,CHILÓN,CENTRO DE SALUD
CSSSA019691,CENTRO DE SALUD MICROREGIONAL TACUBA NUEVA,FRENTE A LA CANCHA DE FUTBOL,29940,-92.370833,17.086389,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Tacuba Nueva,CHILÓN,CENTRO DE SALUD
CSSSA002010,JUNA SABINES VERAPAZ,NO DISPONIBLE,29940,-92.311667,17.076667,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Juan Sabines Verapaz,CHILÓN,CENTRO DE SALUD
CSSSA018566,CENTRO DE SALUD MICROREGIONAL YULUBMAX,CARRETERA A SITALÁ,99999,-92.2322,17.0547,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Yulubmax,CHILÓN,CENTRO DE SALUD
CSSSA019732,CENTRO DE SALUD MICROREGIONAL TZASIBILTIC,A UN COSTADO DE LA ESCUELA PRIMARIA 50 METROS ANTES,29940,-92.2895,17.1476,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Tzasibiltic,CHILÓN,CENTRO DE SALUD
CSSSA019756,CENTRO DE SALUD MICROREGIONAL XAXAJATIC,ENTRADA A XAXAJATIC 30 METROS ANTES DEL CRUCERO QUE LLEVA A LA ESCUELA,29940,-92.1575,17.1505,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Xaxajatic,CHILÓN,CENTRO DE SALUD
CSSSA018846,CENTRO DE SALUD MICROREGIONAL MUQUENAL,A UN COSTADO DE LA ESCUELA PRIMARIA BILINGÃœE,99999,-92.1307,17.1366,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Muquenal,CHILÓN,CENTRO DE SALUD
CSSSA019773,CENTRO DE SALUD MICROREGIONAL CAMPO BOLONTINÁ,A UN COSTADO DE LA TELESECUNDARIA DE LA COMUNIDAD,29940,-92.0869,17.1211,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Campo Bolontiná,CHILÓN,CENTRO DE SALUD
CSSSA019790,CENTRO DE SALUD MICROREGIONAL RAMOSIL (TZAJALNABIL),A 100 MT DE LA ESCUELA PRIMARIA TZAJANABIL,29940,-92.0603,17.1158,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Ramosil (Tzajalnabil),CHILÓN,CENTRO DE SALUD
CSSSA002080,SACJÚN CUWITZ,NO DISPONIBLE,29950,-91.9399,17.1275,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Sacún Cubwitz,CHILÓN,CENTRO DE SALUD
CSSSA018530,CENTRO DE SALUD MICROREGIONAL CRUCERO CHICH,50 METROS DE LA ESCUELA PRIMARIA,99999,-92.1225,17.161389,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Crucero Chich,CHILÓN,CENTRO DE SALUD
CSSSA018542,CENTRO DE SALUD MICROREGIONAL EL MANGO,COLINDA CON LA ESCUELA PRIMARIA,99999,-92.058333,17.160556,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,El Mango,CHILÓN,CENTRO DE SALUD
CSSSA002104,CURVA LIQUILWITZ,NO DISPONIBLE,29950,-91.978056,17.089722,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Liquilwitz (La Curva),CHILÓN,CENTRO DE SALUD
CSSSA002145,SAN ANTONIO BULUJIB,NO DISPONIBLE,29940,-92.296667,16.996667,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,San Antonio Bulujib,CHILÓN,CENTRO DE SALUD
CSSSA018554,CENTRO DE SALUD MICROREGIONAL GOLOLTÓN,FRENTE A LA CANCHA DE FUT BOL,99999,-92.225,17.030278,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Gololtón,CHILÓN,CENTRO DE SALUD
CSSSA018501,CENTRO DE SALUD MICROREGIONAL EL CARMEN,CERCA DE LA ESCUELA PRIMARIA CUITLAHUAC,99999,-92.038333,17.013611,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,El Carmen,CHILÓN,CENTRO DE SALUD
CSSSA019761,CENTRO DE SALUD MICROREGIONAL SAN ANTONIO LAS PALOMAS,A UN COSTADO DE LA CHANCHA DE BASQUETBOL EN EL CENTRO,29940,-92.2309,17.0965,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,San Antonio las Palomas,CHILÓN,CENTRO DE SALUD
CSSSA001824,CHILÓN,NO DISPONIBLE,29940,-92.271234,17.104477,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Chilón,CHILÓN,CENTRO DE SALUD
CSSSA001841,BACHAJÓN,NO DISPONIBLE,29940,-92.188611,17.035556,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Bachajón,CHILÓN,CENTRO DE SALUD
CSSSA019020,CARAVANA TIPO 0 EL DURAZNAL SANTA FE,CASA EJIDAL,99999,-92.340833,17.114444,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,El Duraznal Santa Fe,CHILÓN,CARAVANA
CSSSA020135,CARAVANA TIPO 0 TZAJALÁ JERICÓ,FRENTE A LA CASA EJIDAL,29940,-92.085,17.011667,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Tzajalá Jericó,CHILÓN,CARAVANA
CSSSA018361,CARAVANA TIPO 0  JOL HICÂ´BATIL,FRENTE A LA ESCUELA PRIMARIA,29940,-92.032222,17.144722,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Jol Hic'Batil,CHILÓN,CARAVANA
CSSSA018233,CARAVANA TIPO 3 TEMÓ,FRENTE A LA CASA EJIDAL,99999,-92.136389,17.016389,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Temó,CHILÓN,CARAVANA
CSSSA017854,CARAVANA TIPO 1 YA'ALTZEMEN,CASA EJIDAL,99999,-92.246389,17.042222,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Ya'Altzemen,CHILÓN,CARAVANA
CSSSA019061,CARAVANA TIPO 0 YOCHIBJÁ,CASA EJIDAL,99999,-91.8463,17.1901,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Yochibjá,CHILÓN,CARAVANA
CSSSA019044,CARAVANA TIPO 0 SEGUNDO TZAJALCHÉN,CASA EJIDAL,99999,-92.002222,17.17,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Segundo Tzajalchén,CHILÓN,CARAVANA
CSSSA018221,CARAVANA TIPO 3 XANIL,A LADO DE  LA CANCHA DE BÁSQUET BOL,99999,-92.1061,17.2161,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Xanil,CHILÓN,CARAVANA
CSSSA018402,CARAVANA TIPO 0 LOQU'IB-JÁ,CASA EJIDAL,99999,-92.0344,17.0581,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Loqu'Ib-Já,CHILÓN,CARAVANA
CSSSA018245,CARAVANA TIPO 0 NUEVO PINO SUAREZ,FRENTE A LA CASA EJIDAL,29940,-91.876944,17.065833,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Nuevo Pino Suárez,CHILÓN,CARAVANA
CSSSA019032,CARAVANA TIPO 0 BAWITZ TUTZILTIK,CASA EJIDAL,99999,-92.051111,17.086111,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Bawitz Tutziltik,CHILÓN,CARAVANA
CSSSA018250,CARAVANA TIPO 0 JOL CATARRAYA,FRENTE A LA CASA EJIDAL,29940,-91.822222,17.053889,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Jol Catarraya,CHILÓN,CARAVANA
CSSSA018262,CARAVANA TIPO 0 CHUTALILJÁ,A 50 METROS A COSTADO DE LA ESCUELA PRIMARIA,29950,-92.004902,17.225054,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Chutaliljá,CHILÓN,CARAVANA
CSSSA019073,CARAVANA TIPO 0 UJCAYIL,CASA EJIDAL,99999,-92.167778,17.081667,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Ujcayil,CHILÓN,CARAVANA
CSSSA018216,CARAVANA TIPO 1 BUENAVISTA TENOJIB,CASA EJIDAL,99999,-92.2125,17.106667,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Buenavista Tenojib,CHILÓN,CARAVANA
CSSSA018344,CARAVANA TIPO 3 CENTRO JOLAKIL,FRENTE A LA CASA EJIDAL,99999,-92.245,17.0239,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Centro Jolakil,CHILÓN,CARAVANA
CSSSA017842,CARAVANA TIPO 1 CHEWAL MUQUENAL,CASA EJIDAL,99999,-92.277778,17.038056,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Chewal Muquenal,CHILÓN,CARAVANA
CSSSA001894,JOYBÉ,NO DISPONIBLE,29940,-92.153889,17.018889,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Joybé,CHILÓN,CASA DE SALUD
CSSSA001906,JOLAQUIL,NO DISPONIBLE,29940,-92.245,17.023889,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Jolakil,CHILÓN,CASA DE SALUD
CSSSA001923,EL MAP,NO DISPONIBLE,29940,-92.2078,17.0797,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Map,CHILÓN,CASA DE SALUD
CSSSA017480,RAMOSIL,NO DISPONIBLE,99999,-92.0603,17.1158,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Ramosil (Tzajalnabil),CHILÓN,CASA DE SALUD
CSSSA002121,WILIBJÁ,NO DISPONIBLE,29940,-92.0225,17.079167,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Wilibjá,CHILÓN,CASA DE SALUD
CSSSA002162,NAHILTÉ 2DA. SECCIÓN,NO DISPONIBLE,29940,-92.141111,17.116667,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Nahilté 1ra. Sección,CHILÓN,CASA DE SALUD
CSSSA002005,BAJ TRANCA,NO DISPONIBLE,29940,-92.235278,17.076944,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Bahtranca,CHILÓN,CASA DE SALUD
CSSSA018064,JET-JÁ 2,A UN COSTADO DE LA CASA EJIDAL,99999,-91.933611,17.068056,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Jet-Já 2,CHILÓN,CASA DE SALUD
CSSSA019674,CHILÓN,MIGUEL HIDALGO,29940,-92.271658,17.103084,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Chilón,CHILÓN,CENTRO DE SALUD - SERVICIOS AMPLIADOS
CSSSA019703,CENTRO DE SALUD MICROREGIONAL JOL HICÂ´BATIL,A UN COSTADO DE LA CASA DE LA MUJER,29940,-92.010556,17.134722,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Jol Hic'Batil,CHILÓN,CENTRO DE SALUD
CSIMO006185,TZAJALÁ,CARRETERA TZAJALÁ-CHILÓN,29940,-92.39305556,17.13472222,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Tzajalá,CHILÓN,UNIDAD MOVIL
CSIMO002784,H. R. (OPORTUNIDADES)  NO. 32 OCOSINGO,"Carretera Rio Jatate S/N, Barrio Nuevo Betania",29950,-92.087499,16.900814,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Ocosingo,OCOSINGO,HOSPITAL RURAL
CSIMO002796,ABASOLO,DOMICILIO CONOCIDO,29953,-92.215278,16.821389,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Abasolo,OCOSINGO,UNIDAD MEDICA
CSIMO002801,CAMPO ALEGRE,DOMICILIO CONOCIDO,30441,-91.942778,16.9425,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Campo Alegre,OCOSINGO,UNIDAD MEDICA
CSIMO002813,DAMASCO,DOMICILIO CONOCIDO,29958,-91.600556,17.1625,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Damasco,OCOSINGO,UNIDAD MEDICA
CSIMO002825,LA FRONTERA UNO,DOMICILIO CONOCIDO,29958,-90.260706,16.800461,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,La Frontera Uno,OCOSINGO,UNIDAD MEDICA
CSIMO002830,LACANJÁ TZELTAL,DOMICILIO CONOCIDO,29959,-91.129533,16.762815,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Lacanjá Tzeltal,OCOSINGO,UNIDAD MEDICA
CSIMO002842,SAN QUINTÍN,DOMICILIO CONOCIDO,29956,-91.35,16.355833,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,San Quintín,OCOSINGO,UNIDAD MEDICA
CSIMO002854,EL SIBAL,DOMICILIO CONOCIDO,29958,-91.491111,16.98,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,El Sibal,OCOSINGO,UNIDAD MEDICA
CSIMO002866,TENANGO,DOMICILIO CONOCIDO,29952,-92.261389,16.904722,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Tenango,OCOSINGO,UNIDAD MEDICA
CSIMO002871,EL TUMBO,DOMICILIO CONOCIDO,29958,-91.626389,17.0775,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,El Tumbo,OCOSINGO,UNIDAD MEDICA
CSIMO002883,UBILIO GARCÍA,DOMICILIO CONOCIDO,29950,-91.471944,17.0825,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Ubilio García,OCOSINGO,UNIDAD MEDICA
CSIMO002895,SAN JACINTO,DOMICILIO CONOCIDO,29950,-91.689444,16.810178,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,San Jacinto,OCOSINGO,UNIDAD MEDICA
CSIMO002900,SANTO TON,DOMICILIO CONOCIDO,29950,-91.888056,16.937222,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Santo Ton,OCOSINGO,UNIDAD MEDICA
CSIMO002912,TANIPERLA,DOMICILIO CONOCIDO,29950,-91.523333,16.822222,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Taniperla,OCOSINGO,UNIDAD MEDICA
CSIMO002941,NAHA,DOMICILIO CONOCIDO,29956,-91.579722,16.975833,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Naha,OCOSINGO,UNIDAD MEDICA
CSIMO002953,NUEVO FRANCISCO LEÓN,DOMICILIO CONOCIDO,29950,-91.320278,17.029167,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Nuevo Francisco León,OCOSINGO,UNIDAD MEDICA
CSIMO002965,PICO DE ORO,DOMICILIO CONOCIDO,29957,-91.969722,16.870833,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Pico de Oro,OCOSINGO,UNIDAD MEDICA
CSIMO002970,VIEJO VELASCO SUÁREZ,DOMICILIO CONOCIDO,29950,-91.256972,16.822838,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Viejo Velasco Suárez,OCOSINGO,UNIDAD MEDICA
CSIMO003006,EL LIMÓN,DOMICILIO CONOCIDO,29950,-91.7075,17.121111,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,El Limón,OCOSINGO,UNIDAD MEDICA
CSIMO003011,CINTALAPA,DOMICILIO CONOCIDO,30400,-91.360833,16.923889,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Cintalapa,OCOSINGO,UNIDAD MEDICA
CSIMO003023,NUEVO MONTE LÍBANO,DOMICILIO CONOCIDO,29958,-91.627803,16.899214,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Nuevo Monte Líbano,OCOSINGO,UNIDAD MEDICA
CSIMO003035,SIBACA,DOMICILIO CONOCIDO,29950,-92.139167,16.93,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Sibaca,OCOSINGO,UNIDAD MEDICA
CSIMO003040,CUXULJÁ,DOMICILIO CONOCIDO,29953,-92.170278,16.811667,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Cuxuljá,OCOSINGO,UNIDAD MEDICA
CSIMO003052,NUEVO CANÁN,DOMICILIO CONOCIDO,29950,-91.477222,17.170833,CHIAPAS,EN OPERACIÓN,IMSS-PROSPERA,OCOSINGO,Nuevo Canán,OCOSINGO,UNIDAD MEDICA
CSIST000140,OCOSINGO,PERIFÉRICO NORTE ORIENTE,99999,-92.0928,16.9115,CHIAPAS,EN OPERACIÓN,ISSSTE,OCOSINGO,Ocosingo,OCOSINGO,UNIDAD MEDICA
CSSME000030,COORDINACION MEDICA OCOSINGO,"1a Calle Ote Nte s/n, Centro",29950,-92.094442,16.909092,CHIAPAS,EN OPERACIÓN,ESTATAL,OCOSINGO,Ocosingo,OCOSINGO,NO ESPECIFICADO
CSSMP000531,POLICLÍNICA SAN JACINTO,"Primer Callejón Sur Oriente Sn, Barrio Aeropuerto",29950,-92.096197,16.905037,CHIAPAS,EN OPERACIÓN,PRIVADA,OCOSINGO,Ocosingo,OCOSINGO,NO ESPECIFICADO
CSSSA003912,NAZARETH,A UN COSTADO DE LA ESCUELA PRIMARIA,29950,-91.913056,16.978056,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Nazareth,OCOSINGO,CENTRO DE SALUD
CSSSA003970,YAXOQUIMTELA,FRENTE A LA AGENCIA MUNICIPAL,99999,-91.729722,16.910278,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Yaxoquintelá,OCOSINGO,CENTRO DE SALUD
CSSSA018484,CENTRO DE SALUD MICROREGIONAL LA REFORMA,A 100 METROS DE LA ESCUELA PRIMARIA FRANCISCO I. MADERO,29954,-91.898889,16.957778,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,La Reforma,OCOSINGO,CENTRO DE SALUD
CSSSA004006,CONGREGACION VIRGINIA,JUNTO A LA CASA DE LA MUJER,29950,-92.174444,16.8775,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,La Virginia,OCOSINGO,CENTRO DE SALUD
CSSSA004011,SANTA ELENA,ATRÁS DE LA CASA EJIDAL,29950,-91.59,16.893056,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Laguna Santa Elena,OCOSINGO,CENTRO DE SALUD
CSSSA004064,RAMÓN F. BALBOA,CERCA DEL JARDÍN DE NIÑOS,29950,-91.403056,16.471667,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Ramón F. Balboa,OCOSINGO,CENTRO DE SALUD
CSSSA004105,NUEVA MORELIA,A UN COSTADO DE LA CANCHA DE BÁSQUET BOL,29950,-91.912778,16.819167,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Nueva Morelia,OCOSINGO,CENTRO DE SALUD
CSSSA004122,SAN JUAN RÓMULO CALZADA,SAN JUAN RÓMULO CALZADA,99999,-91.611389,16.631944,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,San Juan Rómulo Calzada,OCOSINGO,CENTRO DE SALUD
CSSSA004146,LA TRINIDAD,FRENTE CAMPO DE FUTBOL,29950,-91.617778,16.78,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,La Trinidad,OCOSINGO,CENTRO DE SALUD
CSSSA018472,CENTRO DE SALUD RURAL  SAN MARTÍIN,A UN COSTADO DE LA CASA DE SALUD,99999,-91.6819,16.9794,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,San Martín,OCOSINGO,CENTRO DE SALUD
CSSSA004163,CHAVARICO LAS PALMAS,A UN COSTADO DE LA CASA EJIDAL,29950,-91.805278,16.949444,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Chavarico las Palmas,OCOSINGO,CENTRO DE SALUD
CSSSA004216,LA SOLEDAD,A UN COSTADO DE AGENCIA RURAL MUNICIPAL,29950,-91.4475,16.508056,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,La Soledad,OCOSINGO,CENTRO DE SALUD
CSSSA018460,CENTRO DE SALUD MICROREGIONAL YAXALA,A UN COSTADO DE LA CASA DE SALUD,99999,-91.7053,16.8976,CHIAPAS,EN OPERACIÓN,SSA,OCOSINGO,Yaxalá,OCOSINGO,CENTRO DE SALUD
